:START_ID,:END_ID,:TYPE,log2FC:float,padj:float
G:AT4G22590,S:OSD-37,DE_IN,-1.715,8.41947901048492e-16
G:AT4G22590,S:OSD-437,DE_IN,1.987,0.0130991344307423
G:AT4G22590,S:OSD-510,DE_IN,1.091,0.000535251875437252
G:AT4G22590,C:Other / unknown,LOCATED_IN,,
G:AT3G20440,P:ath00500,IN_PATHWAY,,
G:AT3G20440,P:ath00500,IN_PATHWAY,,
G:AT3G20440,P:ath00500,IN_PATHWAY,,
G:AT3G20440,P:ath00500,IN_PATHWAY,,
G:AT3G20440,S:OSD-208,DE_IN,2.566,2.22008374009717e-08
G:AT3G20440,S:OSD-217,DE_IN,-1.059,1.30018694471083e-06
G:AT3G20440,S:OSD-313,DE_IN,-1.013,1.89698846128012e-05
G:AT3G20440,S:OSD-437,DE_IN,-2.742,0.00103034449865147
G:AT3G20440,C:Chloroplast,LOCATED_IN,,
G:AT5G19220,P:ath00500,IN_PATHWAY,,
G:AT5G19220,P:ath00500,IN_PATHWAY,,
G:AT5G19220,P:ath00500,IN_PATHWAY,,
G:AT5G19220,P:ath00500,IN_PATHWAY,,
G:AT5G19220,S:OSD-208,DE_IN,-3.184,0.000132506726648882
G:AT5G19220,S:OSD-217,DE_IN,-6.577,1.64749071453942e-238
G:AT5G19220,S:OSD-38,DE_IN,1.402,0.00305062241387063
G:AT5G19220,S:OSD-678,DE_IN,-2.613,2.21595373630572e-07
G:AT5G19220,C:Chloroplast,LOCATED_IN,,
G:AT3G13784,P:ath00500,IN_PATHWAY,,
G:AT3G13784,P:ath00500,IN_PATHWAY,,
G:AT3G13784,P:ath00500,IN_PATHWAY,,
G:AT3G13784,P:ath00500,IN_PATHWAY,,
G:AT3G13784,S:OSD-208,DE_IN,-8.065,2.50279365550066e-08
G:AT3G13784,S:OSD-217,DE_IN,5.451,4.51712425236896e-20
G:AT3G13784,S:OSD-437,DE_IN,6.163,0.0008325622737397
G:AT3G13784,S:OSD-502,DE_IN,-6.584,0.0140080954286365
G:AT3G13784,C:Cell wall / apoplast,LOCATED_IN,,
G:AT3G29320,P:ath00500,IN_PATHWAY,,
G:AT3G29320,P:ath00500,IN_PATHWAY,,
G:AT3G29320,P:ath00500,IN_PATHWAY,,
G:AT3G29320,S:OSD-208,DE_IN,1.585,0.000557870992564159
G:AT3G29320,S:OSD-217,DE_IN,-1.653,2.14650800949294e-15
G:AT3G29320,S:OSD-321,DE_IN,-1.704,4.91812091678171e-33
G:AT3G29320,C:Chloroplast,LOCATED_IN,,
G:AT1G60140,P:ath00500,IN_PATHWAY,,
G:AT1G60140,P:ath00500,IN_PATHWAY,,
G:AT1G60140,P:ath00500,IN_PATHWAY,,
G:AT1G60140,S:OSD-208,DE_IN,-3.102,1.27520276285323e-08
G:AT1G60140,S:OSD-437,DE_IN,-1.466,3.46488541962974e-05
G:AT1G60140,S:OSD-508,DE_IN,1.343,0.00307376738074955
G:AT1G60140,C:Other / unknown,LOCATED_IN,,
G:AT1G71380,P:ath00500,IN_PATHWAY,,
G:AT1G71380,P:ath00500,IN_PATHWAY,,
G:AT1G71380,P:ath00500,IN_PATHWAY,,
G:AT1G71380,P:ath00500,IN_PATHWAY,,
G:AT1G71380,S:OSD-208,DE_IN,3.001,0.00790470015373194
G:AT1G71380,S:OSD-217,DE_IN,3.869,3.2167534207094e-35
G:AT1G71380,S:OSD-313,DE_IN,-1.383,0.0068769845774607
G:AT1G71380,S:OSD-565,DE_IN,6.5,0.000100269358670611
G:AT1G71380,C:Cell wall / apoplast,LOCATED_IN,,
G:AT1G32900,P:ath00500,IN_PATHWAY,,
G:AT1G32900,P:ath00500,IN_PATHWAY,,
G:AT1G32900,P:ath00500,IN_PATHWAY,,
G:AT1G32900,P:ath00500,IN_PATHWAY,,
G:AT1G32900,P:ath00500,IN_PATHWAY,,
G:AT1G32900,P:ath00500,IN_PATHWAY,,
G:AT1G32900,P:ath00500,IN_PATHWAY,,
G:AT1G32900,P:ath00500,IN_PATHWAY,,
G:AT1G32900,S:OSD-208,DE_IN,5.732,0.00383767959560593
G:AT1G32900,S:OSD-217,DE_IN,-5.335,1.27476336494717e-36
G:AT1G32900,S:OSD-38,DE_IN,1.352,0.000951844989542015
G:AT1G32900,S:OSD-437,DE_IN,1.269,6.38889806520388e-08
G:AT1G32900,S:OSD-502,DE_IN,-1.355,4.29822537974373e-12
G:AT1G32900,S:OSD-518,DE_IN,-1.094,0.000708797664893494
G:AT1G32900,S:OSD-678,DE_IN,-1.515,0.00320785679862359
G:AT1G32900,S:OSD-782,DE_IN,-1.277,6.79763040868804e-34
G:AT1G32900,C:Chloroplast,LOCATED_IN,,
G:AT5G20280,P:ath00500,IN_PATHWAY,,
G:AT5G20280,P:ath00500,IN_PATHWAY,,
G:AT5G20280,S:OSD-208,DE_IN,-2.522,5.72112847579257e-26
G:AT5G20280,S:OSD-217,DE_IN,-1.368,1.08041802236152e-14
G:AT5G20280,C:Other / unknown,LOCATED_IN,,
G:AT1G78580,P:ath00500,IN_PATHWAY,,
G:AT1G78580,P:ath00500,IN_PATHWAY,,
G:AT1G78580,S:OSD-208,DE_IN,-1.195,5.14014897228254e-06
G:AT1G78580,S:OSD-321,DE_IN,-1.8,2.75611870892725e-20
G:AT1G78580,C:Vacuole,LOCATED_IN,,
G:AT1G69830,P:ath00500,IN_PATHWAY,,
G:AT1G69830,P:ath00500,IN_PATHWAY,,
G:AT1G69830,P:ath00500,IN_PATHWAY,,
G:AT1G69830,P:ath00500,IN_PATHWAY,,
G:AT1G69830,S:OSD-208,DE_IN,-1.111,0.00320128039348476
G:AT1G69830,S:OSD-217,DE_IN,-2.077,4.25475459048519e-24
G:AT1G69830,S:OSD-321,DE_IN,-1.346,6.85172895072787e-37
G:AT1G69830,S:OSD-437,DE_IN,-1.626,2.8585622268315e-05
G:AT1G69830,C:Chloroplast,LOCATED_IN,,
G:AT1G11720,P:ath00500,IN_PATHWAY,,
G:AT1G11720,P:ath00500,IN_PATHWAY,,
G:AT1G11720,S:OSD-208,DE_IN,4.568,8.36224494022751e-14
G:AT1G11720,S:OSD-217,DE_IN,-2.574,1.39098976488108e-29
G:AT1G11720,C:Chloroplast,LOCATED_IN,,
G:AT1G70710,P:ath00500,IN_PATHWAY,,
G:AT1G70710,P:ath00500,IN_PATHWAY,,
G:AT1G70710,S:OSD-208,DE_IN,2.975,1.21351727680052e-06
G:AT1G70710,S:OSD-217,DE_IN,1.519,6.1080529492549e-21
G:AT1G70710,C:Cell wall / apoplast,LOCATED_IN,,
G:AT1G62660,P:ath00500,IN_PATHWAY,,
G:AT1G62660,P:ath00500,IN_PATHWAY,,
G:AT1G62660,P:ath00500,IN_PATHWAY,,
G:AT1G62660,P:ath00500,IN_PATHWAY,,
G:AT1G62660,S:OSD-208,DE_IN,-1.095,4.40199857416704e-06
G:AT1G62660,S:OSD-217,DE_IN,2.74,1.01415045570842e-78
G:AT1G62660,S:OSD-321,DE_IN,1.11,1.7950494484553e-39
G:AT1G62660,S:OSD-782,DE_IN,-1.084,0.00106998911287881
G:AT1G62660,C:Membrane (unspecified),LOCATED_IN,,
G:AT4G09020,P:ath00500,IN_PATHWAY,,
G:AT4G09020,S:OSD-208,DE_IN,1.612,0.00340208685446764
G:AT4G09020,C:Chloroplast,LOCATED_IN,,
G:AT1G27680,P:ath00500,IN_PATHWAY,,
G:AT1G27680,P:ath00500,IN_PATHWAY,,
G:AT1G27680,S:OSD-208,DE_IN,1.011,0.00272876904642682
G:AT1G27680,S:OSD-321,DE_IN,-1.047,1.06959429703509e-09
G:AT1G27680,C:Chloroplast,LOCATED_IN,,
G:AT2G44490,P:ath00500,IN_PATHWAY,,
G:AT2G44490,P:ath00500,IN_PATHWAY,,
G:AT2G44490,S:OSD-208,DE_IN,-1.985,2.15682782062939e-07
G:AT2G44490,S:OSD-217,DE_IN,-1.434,1.08203794248392e-22
G:AT2G44490,C:Peroxisome,LOCATED_IN,,
G:AT1G35910,P:ath00500,IN_PATHWAY,,
G:AT1G35910,P:ath00500,IN_PATHWAY,,
G:AT1G35910,P:ath00500,IN_PATHWAY,,
G:AT1G35910,P:ath00500,IN_PATHWAY,,
G:AT1G35910,S:OSD-208,DE_IN,-3.628,3.97487500178576e-07
G:AT1G35910,S:OSD-217,DE_IN,1.022,0.00313885722932856
G:AT1G35910,S:OSD-314,DE_IN,-1.83,0.00192572994492282
G:AT1G35910,S:OSD-321,DE_IN,-3.775,1.39986928500331e-05
G:AT1G35910,C:Other / unknown,LOCATED_IN,,
G:AT4G24260,P:ath00500,IN_PATHWAY,,
G:AT4G24260,S:OSD-208,DE_IN,-3.43,0.0245170325051075
G:AT4G24260,C:Plasma membrane,LOCATED_IN,,
G:AT5G20950,P:ath00500,IN_PATHWAY,,
G:AT5G20950,P:ath00500,IN_PATHWAY,,
G:AT5G20950,S:OSD-208,DE_IN,3.156,4.42586237384962e-27
G:AT5G20950,S:OSD-321,DE_IN,-1.0,1.66902064156099e-29
G:AT5G20950,C:Other / unknown,LOCATED_IN,,
G:AT1G51420,P:ath00500,IN_PATHWAY,,
G:AT1G51420,P:ath00500,IN_PATHWAY,,
G:AT1G51420,P:ath00500,IN_PATHWAY,,
G:AT1G51420,P:ath00500,IN_PATHWAY,,
G:AT1G51420,S:OSD-208,DE_IN,-1.405,0.00714315400118705
G:AT1G51420,S:OSD-217,DE_IN,7.395,4.38696269309814e-75
G:AT1G51420,S:OSD-314,DE_IN,-1.075,3.46863468575591e-06
G:AT1G51420,S:OSD-321,DE_IN,1.027,2.96821925511926e-05
G:AT1G51420,C:Other / unknown,LOCATED_IN,,
G:AT4G39000,P:ath00500,IN_PATHWAY,,
G:AT4G39000,S:OSD-208,DE_IN,-5.479,0.0138320545925233
G:AT4G39000,C:Cell wall / apoplast,LOCATED_IN,,
G:AT5G49720,P:ath00500,IN_PATHWAY,,
G:AT5G49720,S:OSD-208,DE_IN,-1.583,2.1281614770544e-16
G:AT5G49720,C:Plasma membrane,LOCATED_IN,,
G:AT1G66430,P:ath00500,IN_PATHWAY,,
G:AT1G66430,P:ath00500,IN_PATHWAY,,
G:AT1G66430,P:ath00500,IN_PATHWAY,,
G:AT1G66430,P:ath00500,IN_PATHWAY,,
G:AT1G66430,S:OSD-208,DE_IN,1.125,0.0198600908377406
G:AT1G66430,S:OSD-217,DE_IN,-2.156,1.57417591191912e-73
G:AT1G66430,S:OSD-321,DE_IN,-1.948,7.83149142151496e-43
G:AT1G66430,S:OSD-38,DE_IN,1.551,1.02728834961375e-10
G:AT1G66430,C:Chloroplast,LOCATED_IN,,
G:AT1G51680,P:ath00940,IN_PATHWAY,,
G:AT1G51680,P:ath00940,IN_PATHWAY,,
G:AT1G51680,P:ath00940,IN_PATHWAY,,
G:AT1G51680,S:OSD-208,DE_IN,-7.063,3.42526469068328e-66
G:AT1G51680,S:OSD-313,DE_IN,-1.26,7.29102203277444e-14
G:AT1G51680,S:OSD-782,DE_IN,-1.531,2.72362715039533e-164
G:AT1G51680,C:Other / unknown,LOCATED_IN,,
G:AT4G33420,P:ath00940,IN_PATHWAY,,
G:AT4G33420,P:ath00940,IN_PATHWAY,,
G:AT4G33420,P:ath00940,IN_PATHWAY,,
G:AT4G33420,P:ath00940,IN_PATHWAY,,
G:AT4G33420,S:OSD-208,DE_IN,-11.204,4.39050104702658e-10
G:AT4G33420,S:OSD-217,DE_IN,2.258,1.98026957868759e-25
G:AT4G33420,S:OSD-38,DE_IN,-1.703,1.02573783940181e-06
G:AT4G33420,S:OSD-437,DE_IN,1.458,0.0446264773484822
G:AT4G33420,C:Cell wall / apoplast,LOCATED_IN,,
G:AT1G80820,P:ath00940,IN_PATHWAY,,
G:AT1G80820,P:ath00940,IN_PATHWAY,,
G:AT1G80820,P:ath00940,IN_PATHWAY,,
G:AT1G80820,P:ath00940,IN_PATHWAY,,
G:AT1G80820,P:ath00940,IN_PATHWAY,,
G:AT1G80820,S:OSD-208,DE_IN,-10.246,5.80265745772335e-15
G:AT1G80820,S:OSD-217,DE_IN,3.693,7.67032416029288e-40
G:AT1G80820,S:OSD-437,DE_IN,2.31,0.0142714075232758
G:AT1G80820,S:OSD-502,DE_IN,-1.245,0.0486825862569495
G:AT1G80820,S:OSD-510,DE_IN,1.367,0.0133700963573348
G:AT1G80820,C:Other / unknown,LOCATED_IN,,
G:AT3G55180,P:ath00940,IN_PATHWAY,,
G:AT3G55180,P:ath00940,IN_PATHWAY,,
G:AT3G55180,P:ath00940,IN_PATHWAY,,
G:AT3G55180,P:ath00940,IN_PATHWAY,,
G:AT3G55180,S:OSD-208,DE_IN,6.534,0.000443307792078712
G:AT3G55180,S:OSD-217,DE_IN,6.361,2.66873645344648e-06
G:AT3G55180,S:OSD-313,DE_IN,-2.627,0.00534622584087303
G:AT3G55180,S:OSD-565,DE_IN,-4.343,0.0490660475564485
G:AT3G55180,C:Other / unknown,LOCATED_IN,,
G:AT4G08770,P:ath00940,IN_PATHWAY,,
G:AT4G08770,P:ath00940,IN_PATHWAY,,
G:AT4G08770,P:ath00940,IN_PATHWAY,,
G:AT4G08770,P:ath00940,IN_PATHWAY,,
G:AT4G08770,P:ath00940,IN_PATHWAY,,
G:AT4G08770,P:ath00940,IN_PATHWAY,,
G:AT4G08770,S:OSD-208,DE_IN,-1.147,6.85852268857714e-05
G:AT4G08770,S:OSD-217,DE_IN,1.784,2.46785238896755e-17
G:AT4G08770,S:OSD-321,DE_IN,-2.376,6.23567550650785e-32
G:AT4G08770,S:OSD-502,DE_IN,1.202,0.000180342470859923
G:AT4G08770,S:OSD-508,DE_IN,-1.672,0.000960129738666554
G:AT4G08770,S:OSD-510,DE_IN,1.052,0.0107658016695703
G:AT4G08770,C:Cell wall / apoplast,LOCATED_IN,,
G:AT4G26010,P:ath00940,IN_PATHWAY,,
G:AT4G26010,P:ath00940,IN_PATHWAY,,
G:AT4G26010,P:ath00940,IN_PATHWAY,,
G:AT4G26010,P:ath00940,IN_PATHWAY,,
G:AT4G26010,S:OSD-208,DE_IN,-10.125,6.64878322215296e-112
G:AT4G26010,S:OSD-217,DE_IN,7.502,4.63943169935069e-197
G:AT4G26010,S:OSD-313,DE_IN,-2.415,2.13954975831554e-12
G:AT4G26010,S:OSD-678,DE_IN,8.789,0.00144109694989542
G:AT4G26010,C:Cell wall / apoplast,LOCATED_IN,,
G:AT5G57840,P:ath00940,IN_PATHWAY,,
G:AT5G57840,P:ath00940,IN_PATHWAY,,
G:AT5G57840,P:ath00940,IN_PATHWAY,,
G:AT5G57840,P:ath00940,IN_PATHWAY,,
G:AT5G57840,S:OSD-208,DE_IN,-2.307,3.06907107698874e-09
G:AT5G57840,S:OSD-208,DE_IN,-2.307,3.06907107698874e-09
G:AT5G57840,P:ath00941,IN_PATHWAY,,
G:AT5G57840,P:ath00941,IN_PATHWAY,,
G:AT5G57840,P:ath00941,IN_PATHWAY,,
G:AT5G57840,S:OSD-217,DE_IN,2.95,7.82778788089042e-69
G:AT5G57840,S:OSD-217,DE_IN,2.95,7.82778788089042e-69
G:AT5G57840,S:OSD-38,DE_IN,-1.014,5.78627439588394e-05
G:AT5G57840,S:OSD-38,DE_IN,-1.014,5.78627439588394e-05
G:AT5G57840,S:OSD-437,DE_IN,1.693,0.00019570028086932
G:AT5G57840,C:Other / unknown,LOCATED_IN,,
G:AT3G21230,P:ath00940,IN_PATHWAY,,
G:AT3G21230,P:ath00940,IN_PATHWAY,,
G:AT3G21230,P:ath00940,IN_PATHWAY,,
G:AT3G21230,P:ath00940,IN_PATHWAY,,
G:AT3G21230,P:ath00940,IN_PATHWAY,,
G:AT3G21230,S:OSD-208,DE_IN,-4.734,4.03723535372494e-45
G:AT3G21230,S:OSD-217,DE_IN,2.351,1.29097768319477e-30
G:AT3G21230,S:OSD-313,DE_IN,-1.419,2.22620172022741e-11
G:AT3G21230,S:OSD-437,DE_IN,1.278,0.00433036091850338
G:AT3G21230,S:OSD-782,DE_IN,-1.374,0.00120691031467715
G:AT3G21230,C:Other / unknown,LOCATED_IN,,
G:AT5G24070,P:ath00940,IN_PATHWAY,,
G:AT5G24070,P:ath00940,IN_PATHWAY,,
G:AT5G24070,P:ath00940,IN_PATHWAY,,
G:AT5G24070,P:ath00940,IN_PATHWAY,,
G:AT5G24070,P:ath00940,IN_PATHWAY,,
G:AT5G24070,S:OSD-208,DE_IN,4.547,0.00303191287449259
G:AT5G24070,S:OSD-217,DE_IN,8.001,1.52941512772044e-10
G:AT5G24070,S:OSD-314,DE_IN,1.278,0.0406370099591761
G:AT5G24070,S:OSD-38,DE_IN,-1.813,0.0252745508710603
G:AT5G24070,S:OSD-565,DE_IN,4.526,0.0212508546434037
G:AT5G24070,C:Cell wall / apoplast,LOCATED_IN,,
G:AT5G51890,P:ath00940,IN_PATHWAY,,
G:AT5G51890,P:ath00940,IN_PATHWAY,,
G:AT5G51890,P:ath00940,IN_PATHWAY,,
G:AT5G51890,S:OSD-208,DE_IN,-8.735,3.05535588271783e-27
G:AT5G51890,S:OSD-437,DE_IN,1.27,0.0326168653331154
G:AT5G51890,S:OSD-518,DE_IN,-2.765,0.000199573935482391
G:AT5G51890,C:Cell wall / apoplast,LOCATED_IN,,
G:AT4G37530,P:ath00940,IN_PATHWAY,,
G:AT4G37530,P:ath00940,IN_PATHWAY,,
G:AT4G37530,P:ath00940,IN_PATHWAY,,
G:AT4G37530,P:ath00940,IN_PATHWAY,,
G:AT4G37530,S:OSD-208,DE_IN,-5.379,1.58695699541889e-24
G:AT4G37530,S:OSD-314,DE_IN,1.496,3.48765090458638e-36
G:AT4G37530,S:OSD-502,DE_IN,1.078,2.80696802592341e-07
G:AT4G37530,S:OSD-565,DE_IN,2.838,3.4736448313278e-05
G:AT4G37530,C:Cell wall / apoplast,LOCATED_IN,,
G:AT3G21770,P:ath00940,IN_PATHWAY,,
G:AT3G21770,P:ath00940,IN_PATHWAY,,
G:AT3G21770,P:ath00940,IN_PATHWAY,,
G:AT3G21770,S:OSD-208,DE_IN,-3.973,1.45400524080649e-19
G:AT3G21770,S:OSD-217,DE_IN,3.504,6.53624675716967e-80
G:AT3G21770,S:OSD-38,DE_IN,-1.778,3.60144216003045e-05
G:AT3G21770,C:Cell wall / apoplast,LOCATED_IN,,
G:AT2G30490,P:ath00940,IN_PATHWAY,,
G:AT2G30490,P:ath00940,IN_PATHWAY,,
G:AT2G30490,S:OSD-208,DE_IN,-2.756,3.91864841342173e-33
G:AT2G30490,S:OSD-208,DE_IN,-2.756,3.91864841342173e-33
G:AT2G30490,P:ath00941,IN_PATHWAY,,
G:AT2G30490,P:ath00941,IN_PATHWAY,,
G:AT2G30490,S:OSD-782,DE_IN,-1.247,2.68063886700661e-29
G:AT2G30490,S:OSD-782,DE_IN,-1.247,2.68063886700661e-29
G:AT2G30490,C:Membrane (unspecified),LOCATED_IN,,
G:AT3G49120,P:ath00940,IN_PATHWAY,,
G:AT3G49120,P:ath00940,IN_PATHWAY,,
G:AT3G49120,P:ath00940,IN_PATHWAY,,
G:AT3G49120,S:OSD-208,DE_IN,-8.864,9.97426280232486e-08
G:AT3G49120,S:OSD-217,DE_IN,1.642,5.4844228259967e-08
G:AT3G49120,S:OSD-565,DE_IN,1.312,0.0458761662081275
G:AT3G49120,C:Cell wall / apoplast,LOCATED_IN,,
G:AT4G34230,P:ath00940,IN_PATHWAY,,
G:AT4G34230,P:ath00940,IN_PATHWAY,,
G:AT4G34230,S:OSD-208,DE_IN,-4.158,2.03162414614428e-19
G:AT4G34230,S:OSD-217,DE_IN,1.114,2.2340341943095e-13
G:AT4G34230,C:Other / unknown,LOCATED_IN,,
G:AT2G40890,P:ath00940,IN_PATHWAY,,
G:AT2G40890,S:OSD-208,DE_IN,-4.577,1.67358075344301e-40
G:AT2G40890,S:OSD-208,DE_IN,-4.577,1.67358075344301e-40
G:AT2G40890,P:ath00941,IN_PATHWAY,,
G:AT2G40890,C:Membrane (unspecified),LOCATED_IN,,
G:AT2G39420,P:ath00940,IN_PATHWAY,,
G:AT2G39420,P:ath00940,IN_PATHWAY,,
G:AT2G39420,P:ath00940,IN_PATHWAY,,
G:AT2G39420,S:OSD-208,DE_IN,-4.917,9.2065764302673e-31
G:AT2G39420,S:OSD-217,DE_IN,1.563,7.58837018643395e-20
G:AT2G39420,S:OSD-281,DE_IN,1.012,1.60880192609765e-13
G:AT2G39420,C:Other / unknown,LOCATED_IN,,
G:AT1G44970,P:ath00940,IN_PATHWAY,,
G:AT1G44970,P:ath00940,IN_PATHWAY,,
G:AT1G44970,P:ath00940,IN_PATHWAY,,
G:AT1G44970,P:ath00940,IN_PATHWAY,,
G:AT1G44970,P:ath00940,IN_PATHWAY,,
G:AT1G44970,S:OSD-208,DE_IN,-10.411,3.84781237219659e-21
G:AT1G44970,S:OSD-217,DE_IN,6.625,9.78207282539257e-91
G:AT1G44970,S:OSD-281,DE_IN,1.104,0.00129114588635119
G:AT1G44970,S:OSD-321,DE_IN,-2.527,2.34426877973616e-08
G:AT1G44970,S:OSD-37,DE_IN,1.101,0.00712123554989104
G:AT1G44970,C:Cell wall / apoplast,LOCATED_IN,,
G:AT2G18150,P:ath00940,IN_PATHWAY,,
G:AT2G18150,P:ath00940,IN_PATHWAY,,
G:AT2G18150,P:ath00940,IN_PATHWAY,,
G:AT2G18150,P:ath00940,IN_PATHWAY,,
G:AT2G18150,P:ath00940,IN_PATHWAY,,
G:AT2G18150,P:ath00940,IN_PATHWAY,,
G:AT2G18150,S:OSD-208,DE_IN,-8.694,0.0456679938702413
G:AT2G18150,S:OSD-217,DE_IN,7.349,1.58575090391918e-197
G:AT2G18150,S:OSD-281,DE_IN,1.634,0.00248249226816575
G:AT2G18150,S:OSD-313,DE_IN,1.649,0.0005217859897612
G:AT2G18150,S:OSD-38,DE_IN,-1.401,0.0297004346239501
G:AT2G18150,S:OSD-508,DE_IN,-1.548,0.0445124785527704
G:AT2G18150,C:Cell wall / apoplast,LOCATED_IN,,
G:AT3G01190,P:ath00940,IN_PATHWAY,,
G:AT3G01190,P:ath00940,IN_PATHWAY,,
G:AT3G01190,P:ath00940,IN_PATHWAY,,
G:AT3G01190,P:ath00940,IN_PATHWAY,,
G:AT3G01190,P:ath00940,IN_PATHWAY,,
G:AT3G01190,P:ath00940,IN_PATHWAY,,
G:AT3G01190,S:OSD-208,DE_IN,-4.018,4.75107991638928e-21
G:AT3G01190,S:OSD-217,DE_IN,7.372,7.28483575303191e-44
G:AT3G01190,S:OSD-321,DE_IN,1.271,5.9336629663131e-06
G:AT3G01190,S:OSD-38,DE_IN,-1.239,0.00139551008790514
G:AT3G01190,S:OSD-427,DE_IN,-2.894,0.00026786342694762
G:AT3G01190,S:OSD-565,DE_IN,2.162,0.0351137697655975
G:AT3G01190,C:Cell wall / apoplast,LOCATED_IN,,
G:AT5G54160,P:ath00940,IN_PATHWAY,,
G:AT5G54160,P:ath00940,IN_PATHWAY,,
G:AT5G54160,S:OSD-208,DE_IN,-4.036,2.07745545603859e-33
G:AT5G54160,S:OSD-217,DE_IN,1.116,4.52363087900765e-34
G:AT5G54160,C:Cytoplasm,LOCATED_IN,,
G:AT3G19450,P:ath00940,IN_PATHWAY,,
G:AT3G19450,P:ath00940,IN_PATHWAY,,
G:AT3G19450,S:OSD-208,DE_IN,-2.97,5.91442305214595e-28
G:AT3G19450,S:OSD-313,DE_IN,-1.4,3.22887322186788e-24
G:AT3G19450,C:Other / unknown,LOCATED_IN,,
G:AT4G30170,P:ath00940,IN_PATHWAY,,
G:AT4G30170,P:ath00940,IN_PATHWAY,,
G:AT4G30170,P:ath00940,IN_PATHWAY,,
G:AT4G30170,S:OSD-208,DE_IN,-1.856,9.28832074836022e-08
G:AT4G30170,S:OSD-217,DE_IN,7.279,4.81265036252265e-47
G:AT4G30170,S:OSD-437,DE_IN,1.826,0.0131665125050715
G:AT4G30170,C:Cell wall / apoplast,LOCATED_IN,,
G:AT4G16270,P:ath00940,IN_PATHWAY,,
G:AT4G16270,P:ath00940,IN_PATHWAY,,
G:AT4G16270,P:ath00940,IN_PATHWAY,,
G:AT4G16270,P:ath00940,IN_PATHWAY,,
G:AT4G16270,P:ath00940,IN_PATHWAY,,
G:AT4G16270,S:OSD-208,DE_IN,-1.601,0.0176023619796567
G:AT4G16270,S:OSD-217,DE_IN,5.601,7.45379165876786e-20
G:AT4G16270,S:OSD-313,DE_IN,-2.015,7.26353123741922e-05
G:AT4G16270,S:OSD-314,DE_IN,-1.503,0.00947535116777705
G:AT4G16270,S:OSD-565,DE_IN,6.299,0.00037155510293034
G:AT4G16270,C:Cell wall / apoplast,LOCATED_IN,,
G:AT5G22410,P:ath00940,IN_PATHWAY,,
G:AT5G22410,P:ath00940,IN_PATHWAY,,
G:AT5G22410,P:ath00940,IN_PATHWAY,,
G:AT5G22410,P:ath00940,IN_PATHWAY,,
G:AT5G22410,S:OSD-208,DE_IN,-10.094,6.45345991464294e-18
G:AT5G22410,S:OSD-217,DE_IN,7.81,1.16863064954872e-47
G:AT5G22410,S:OSD-313,DE_IN,-1.862,1.54800095966636e-11
G:AT5G22410,S:OSD-502,DE_IN,-1.468,0.036442061688589
G:AT5G22410,C:Cell wall / apoplast,LOCATED_IN,,
G:AT4G19010,P:ath00940,IN_PATHWAY,,
G:AT4G19010,P:ath00940,IN_PATHWAY,,
G:AT4G19010,S:OSD-208,DE_IN,1.931,0.00575024220242851
G:AT4G19010,S:OSD-281,DE_IN,-1.055,0.0131853700875464
G:AT4G19010,C:Peroxisome,LOCATED_IN,,
G:AT2G47630,P:ath00940,IN_PATHWAY,,
G:AT2G47630,S:OSD-208,DE_IN,-2.873,2.2864063180204e-09
G:AT2G47630,C:Other / unknown,LOCATED_IN,,
G:AT2G34060,P:ath00940,IN_PATHWAY,,
G:AT2G34060,P:ath00940,IN_PATHWAY,,
G:AT2G34060,P:ath00940,IN_PATHWAY,,
G:AT2G34060,S:OSD-208,DE_IN,2.898,0.000130490395620377
G:AT2G34060,S:OSD-313,DE_IN,-1.511,1.05708443420007e-06
G:AT2G34060,S:OSD-437,DE_IN,1.036,0.00349024820772584
G:AT2G34060,C:Cell wall / apoplast,LOCATED_IN,,
G:AT3G21240,P:ath00940,IN_PATHWAY,,
G:AT3G21240,P:ath00940,IN_PATHWAY,,
G:AT3G21240,P:ath00940,IN_PATHWAY,,
G:AT3G21240,P:ath00940,IN_PATHWAY,,
G:AT3G21240,P:ath00940,IN_PATHWAY,,
G:AT3G21240,P:ath00940,IN_PATHWAY,,
G:AT3G21240,S:OSD-208,DE_IN,-4.464,4.87281019701303e-42
G:AT3G21240,S:OSD-217,DE_IN,2.25,9.08120211152247e-117
G:AT3G21240,S:OSD-313,DE_IN,-1.028,6.92397667717937e-14
G:AT3G21240,S:OSD-502,DE_IN,-1.023,0.000101175627626095
G:AT3G21240,S:OSD-510,DE_IN,1.332,0.000271794098147108
G:AT3G21240,S:OSD-782,DE_IN,-1.377,1.79669028094541e-21
G:AT3G21240,C:Other / unknown,LOCATED_IN,,
G:AT2G22990,P:ath00940,IN_PATHWAY,,
G:AT2G22990,P:ath00940,IN_PATHWAY,,
G:AT2G22990,S:OSD-208,DE_IN,-6.99,0.00479717475021524
G:AT2G22990,S:OSD-217,DE_IN,-5.357,1.24869412727829e-72
G:AT2G22990,C:Vacuole,LOCATED_IN,,
G:AT5G66690,P:ath00940,IN_PATHWAY,,
G:AT5G66690,P:ath00940,IN_PATHWAY,,
G:AT5G66690,P:ath00940,IN_PATHWAY,,
G:AT5G66690,S:OSD-208,DE_IN,-1.09,0.000657061359034692
G:AT5G66690,S:OSD-217,DE_IN,8.717,1.72317726018245e-149
G:AT5G66690,S:OSD-321,DE_IN,1.337,2.2579497905903e-15
